timestamp,rnti,cqi,ri,dl_mcs,ul_mcs,dl_brate_bps,ul_brate_bps,pusch_snr_db,pusch_rsrp_db,phr,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,slice_name,f1ap_id
1779805126.689,17926,5,1,15,27,6782688.0,377992.0,32.8,-14.8,0,943,0,0,0,0,18,BUSINESS,2
1779805127.689,17922,8,1,14,27,94968.0,237312.0,27.8,-18.0,0,100,1,0,0,2,30,CRITICAL,0
1779805127.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,50,PERFORMANCE,1
1779805127.689,17926,5,1,15,27,6786184.0,389776.0,32.9,-14.3,0,944,0,0,0,0,17,BUSINESS,2
1779805128.688,17922,8,1,14,27,89264.0,233472.0,29.8,-17.1,0,96,2,0,0,2,30,CRITICAL,0
1779805128.688,17924,13,1,20,13,1352.0,4352.0,20.8,-28.5,0,1,0,0,0,2,50,PERFORMANCE,1
1779805128.688,17926,5,1,15,27,7202200.0,373120.0,32.2,-14.1,0,999,0,0,0,0,17,BUSINESS,2
1779805129.689,17922,8,1,14,27,92016.0,243072.0,30.0,-17.1,0,100,0,0,0,2,30,CRITICAL,0
1779805129.689,17924,13,1,19,15,7664.0,12544.0,19.9,-28.3,0,6,0,0,0,2,50,PERFORMANCE,1
1779805129.689,17926,5,1,15,27,6694664.0,410128.0,32.7,-14.0,0,930,0,0,0,0,17,BUSINESS,2
1779805130.689,17922,8,1,14,27,92480.0,243072.0,30.0,-16.8,0,100,0,0,0,2,30,CRITICAL,0
1779805130.689,17924,13,1,22,0,2960.0,0.0,0,-99.9,0,2,1,0,0,2,50,PERFORMANCE,1
1779805130.689,17926,5,1,15,27,7219200.0,345984.0,33.0,-14.3,0,1000,0,0,0,0,17,BUSINESS,2
1779805131.688,17922,9,1,15,27,95936.0,243200.0,29.3,-15.0,0,94,0,0,0,2,31,CRITICAL,0
1779805131.688,17924,13,1,20,12,4184.0,4352.0,21.9,-26.8,0,3,0,0,0,2,50,PERFORMANCE,1
1779805131.688,17926,5,1,15,24,6220192.0,329888.0,26.1,-22.8,0,867,0,0,0,0,18,BUSINESS,2
1779805132.689,17922,9,1,16,27,95456.0,228608.0,28.8,-17.1,0,94,5,0,0,2,31,CRITICAL,0
1779805132.689,17924,12,1,15,18,1912.0,4480.0,20.4,-26.5,0,2,0,0,0,2,50,PERFORMANCE,1
1779805132.689,17926,5,1,15,24,7071424.0,248704.0,24.8,-24.9,0,980,0,0,0,0,18,BUSINESS,2
1779805133.689,17922,9,1,15,27,101528.0,238336.0,29.4,-15.4,0,99,2,0,0,2,31,CRITICAL,0
1779805133.689,17924,13,1,20,0,5472.0,0.0,0,-99.9,0,4,0,0,0,2,50,PERFORMANCE,1
1779805133.689,17926,5,1,15,26,6848856.0,489648.0,29.7,-18.8,0,951,0,0,0,0,18,BUSINESS,2
1779805134.689,17922,9,1,14,27,94864.0,242304.0,29.0,-15.3,0,100,0,0,0,2,31,CRITICAL,0
1779805134.689,17924,13,1,0,14,0.0,4224.0,22.7,-25.9,0,0,0,0,0,2,50,PERFORMANCE,1
1779805134.689,17926,5,1,15,27,6171640.0,468144.0,30.7,-17.0,0,868,0,0,0,0,18,BUSINESS,2
1779805135.689,17922,9,1,15,27,95888.0,238336.0,29.6,-14.2,0,98,0,0,0,2,31,CRITICAL,0
1779805135.689,17924,13,1,17,20,4576.0,4224.0,24.2,-26.4,0,4,0,0,0,2,50,PERFORMANCE,1
1779805135.689,17926,5,1,15,27,7219200.0,400136.0,31.4,-16.8,0,1000,0,0,0,0,18,BUSINESS,2
1779805136.689,17922,8,1,14,27,90336.0,238336.0,29.9,-13.9,0,98,1,0,0,2,31,CRITICAL,0
1779805136.689,17924,13,1,19,25,2576.0,4480.0,20.4,-28.7,0,2,0,0,0,2,50,PERFORMANCE,1
1779805136.689,17926,5,1,15,27,6326840.0,404704.0,30.5,-16.4,0,884,0,0,0,0,18,BUSINESS,2
1779805137.689,17922,9,1,15,27,97696.0,238336.0,29.6,-14.3,0,98,2,0,0,2,34,CRITICAL,0
1779805137.689,17924,13,1,19,0,9080.0,0.0,0,-99.9,0,7,0,0,0,2,48,PERFORMANCE,1
1779805137.689,17926,5,1,15,27,7219200.0,432920.0,29.4,-17.4,0,1000,0,0,0,0,17,BUSINESS,2
1779805138.69,17922,9,1,15,27,95888.0,243200.0,29.2,-15.7,0,98,0,0,0,2,34,CRITICAL,0
1779805138.69,17924,13,1,20,0,3992.0,0.0,0,-99.9,0,3,0,0,0,2,48,PERFORMANCE,1
1779805138.69,17926,5,1,15,27,6441176.0,507448.0,32.6,-13.1,0,911,1,0,0,0,17,BUSINESS,2
1779805139.688,17922,9,1,16,27,102752.0,243200.0,29.3,-15.8,0,100,0,0,0,2,34,CRITICAL,0
1779805139.688,17924,13,1,19,0,9016.0,0.0,0,-99.9,0,7,0,0,0,2,48,PERFORMANCE,1
1779805139.688,17926,5,1,15,27,7219200.0,379904.0,31.5,-14.8,0,1000,0,0,0,0,17,BUSINESS,2
1779805140.689,17922,9,1,16,27,102416.0,233472.0,29.0,-15.5,0,96,0,0,0,2,34,CRITICAL,0
1779805140.689,17924,13,1,19,13,3928.0,4352.0,22.9,-26.3,0,3,0,0,0,2,48,PERFORMANCE,1
1779805140.689,17926,5,1,15,27,6328912.0,438160.0,31.6,-15.3,0,884,0,0,0,0,17,BUSINESS,2
1779805141.689,17922,9,1,15,27,94816.0,228608.0,29.2,-15.1,0,94,4,0,0,2,34,CRITICAL,0
1779805141.689,17924,13,1,16,20,4232.0,4224.0,23.1,-26.7,0,4,0,0,0,2,48,PERFORMANCE,1
1779805141.689,17926,5,1,15,27,7144704.0,381832.0,31.5,-14.2,0,998,1,0,0,0,17,BUSINESS,2
1779805142.689,17922,9,1,15,27,95952.0,243200.0,29.2,-15.3,0,100,0,0,0,2,34,CRITICAL,0
1779805142.689,17924,12,1,18,0,9616.0,0.0,0,-99.9,0,8,0,0,0,2,48,PERFORMANCE,1
1779805142.689,17926,5,1,15,27,6548448.0,409224.0,31.4,-15.6,0,911,0,0,0,0,17,BUSINESS,2
1779805143.688,17922,9,1,15,27,96080.0,238336.0,29.0,-15.5,0,98,1,0,0,2,34,CRITICAL,0
1779805143.688,17924,13,1,18,0,2448.0,0.0,0,-99.9,0,2,0,0,0,2,48,PERFORMANCE,1
1779805143.688,17926,5,1,15,27,7219200.0,381832.0,31.0,-16.3,0,1000,0,0,0,0,17,BUSINESS,2
1779805144.688,17922,9,1,15,27,99040.0,238336.0,29.6,-15.5,0,98,1,0,0,2,34,CRITICAL,0
1779805144.688,17924,13,1,18,0,2448.0,0.0,0,-99.9,0,2,0,0,0,2,48,PERFORMANCE,1
1779805144.688,17926,5,1,15,27,5428656.0,365704.0,31.3,-16.1,0,764,0,0,0,0,17,BUSINESS,2
1779805145.689,17922,9,1,15,27,100368.0,238336.0,29.3,-15.5,0,98,1,0,0,2,34,CRITICAL,0
1779805145.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805145.689,17926,5,1,15,27,7219200.0,381832.0,31.0,-16.1,0,1000,0,0,0,0,17,BUSINESS,2
1779805146.689,17922,9,1,16,27,103200.0,243200.0,29.3,-15.5,0,100,0,0,0,2,34,CRITICAL,0
1779805146.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805146.689,17926,5,1,15,27,6558736.0,409224.0,31.1,-16.3,0,914,0,0,0,0,17,BUSINESS,2
1779805147.689,17922,9,1,16,27,106128.0,243200.0,29.3,-15.5,0,100,0,0,0,2,34,CRITICAL,0
1779805147.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805147.689,17926,5,1,15,27,7219200.0,388616.0,31.2,-16.4,0,1000,0,0,0,0,17,BUSINESS,2
1779805148.69,17922,9,1,16,27,106128.0,243200.0,29.5,-15.5,0,100,0,0,0,2,34,CRITICAL,0
1779805148.69,17924,13,1,0,24,0.0,9088.0,24.1,-25.7,0,0,0,0,0,2,48,PERFORMANCE,1
1779805148.69,17926,5,1,15,27,6404536.0,395656.0,31.1,-16.5,0,892,0,0,0,0,17,BUSINESS,2
1779805149.689,17922,9,1,16,27,102416.0,223744.0,29.1,-15.5,0,96,4,0,0,2,34,CRITICAL,0
1779805149.689,17924,13,1,0,25,0.0,4480.0,24.1,-25.6,0,0,0,0,0,2,48,PERFORMANCE,1
1779805149.689,17926,5,1,15,27,7219200.0,381832.0,31.2,-16.4,0,1000,0,0,0,0,17,BUSINESS,2
1779805150.69,17922,9,1,15,27,92832.0,238336.0,29.3,-15.5,0,96,1,0,0,2,34,CRITICAL,0
1779805150.69,17924,12,1,0,25,0.0,4480.0,25.7,-25.1,0,0,0,0,0,2,48,PERFORMANCE,1
1779805150.69,17926,5,1,15,27,6275344.0,385800.0,31.1,-16.5,0,875,0,0,0,0,17,BUSINESS,2
1779805151.688,17922,9,1,15,27,95456.0,238336.0,29.2,-15.5,0,96,1,0,0,2,34,CRITICAL,0
1779805151.688,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805151.688,17926,5,1,15,27,7219200.0,381832.0,31.1,-16.4,0,1000,0,0,0,0,17,BUSINESS,2
1779805152.689,17922,9,1,15,27,95760.0,238336.0,29.3,-15.5,0,94,1,0,0,2,34,CRITICAL,0
1779805152.689,17924,13,1,19,0,2576.0,0.0,0,-99.9,0,2,0,0,0,2,48,PERFORMANCE,1
1779805152.689,17926,5,1,15,27,6759520.0,421776.0,31.1,-16.5,0,942,0,0,0,0,17,BUSINESS,2
1779805153.689,17922,9,1,15,27,101152.0,243200.0,29.2,-15.5,0,100,0,0,0,2,34,CRITICAL,0
1779805153.689,17924,13,1,0,26,0.0,4736.0,22.6,-27.2,0,0,0,0,0,2,48,PERFORMANCE,1
1779805153.689,17926,5,1,15,27,7219200.0,379904.0,31.1,-16.7,0,1000,0,0,0,0,17,BUSINESS,2
1779805154.689,17922,9,1,16,27,99152.0,233472.0,29.6,-15.5,0,96,3,0,0,2,34,CRITICAL,0
1779805154.689,17924,12,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805154.689,17926,5,1,15,27,5243040.0,311296.0,31.2,-16.7,0,739,0,0,0,0,17,BUSINESS,2
1779805155.689,17922,9,1,15,27,96224.0,243200.0,29.4,-15.5,0,100,0,0,0,2,34,CRITICAL,0
1779805155.689,17924,12,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805155.689,17926,5,1,15,27,7068504.0,422536.0,31.0,-16.7,0,980,0,0,0,0,17,BUSINESS,2
1779805156.689,17922,9,1,15,27,99792.0,243200.0,29.4,-15.5,0,100,0,0,0,2,34,CRITICAL,0
1779805156.689,17924,12,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805156.689,17926,5,1,15,27,6754000.0,358656.0,30.9,-16.7,0,939,0,0,0,0,17,BUSINESS,2
1779805157.689,17922,9,1,16,27,99688.0,233472.0,29.6,-15.5,0,97,2,0,0,2,35,CRITICAL,0
1779805157.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805157.689,17926,5,1,15,27,6773600.0,425488.0,30.9,-16.8,0,942,0,0,0,0,18,BUSINESS,2
1779805158.689,17922,9,1,15,27,101536.0,243200.0,29.2,-15.6,0,100,0,0,0,2,35,CRITICAL,0
1779805158.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805158.689,17926,5,1,15,27,6943792.0,335360.0,31.1,-16.7,0,964,0,0,0,0,18,BUSINESS,2
1779805159.688,17922,9,1,15,27,107152.0,238336.0,29.2,-15.7,0,98,2,0,0,2,35,CRITICAL,0
1779805159.688,17924,12,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805159.688,17926,5,1,15,27,6631608.0,453776.0,30.8,-16.9,0,923,0,0,0,0,18,BUSINESS,2
1779805160.688,17922,9,1,15,27,123192.0,243200.0,29.2,-15.7,0,101,2,0,0,2,35,CRITICAL,0
1779805160.688,17924,12,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805160.688,17926,5,1,15,27,7219200.0,339200.0,31.0,-16.8,0,1000,0,0,0,0,18,BUSINESS,2
1779805161.688,17922,9,1,15,27,123424.0,243200.0,29.5,-15.7,0,100,2,0,0,2,35,CRITICAL,0
1779805161.688,17924,13,1,0,17,0.0,4096.0,19.4,-27.2,0,0,0,0,0,2,46,PERFORMANCE,1
1779805161.688,17926,5,1,15,27,6261696.0,438160.0,30.8,-17.0,0,875,0,0,0,0,18,BUSINESS,2
1779805162.689,17922,9,1,15,27,157000.0,340096.0,29.0,-15.7,0,127,1,0,0,2,35,CRITICAL,0
1779805162.689,17924,12,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805162.689,17926,5,1,15,27,7219200.0,462632.0,30.8,-16.8,0,1000,0,0,0,0,18,BUSINESS,2
1779805163.689,17922,9,1,15,27,162136.0,333312.0,29.4,-15.3,0,126,0,0,0,2,35,CRITICAL,0
1779805163.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805163.689,17926,5,1,15,27,6292416.0,548024.0,31.4,-15.3,0,879,0,0,0,0,18,BUSINESS,2
1779805164.689,17922,9,1,15,27,130407.99999999999,243200.0,28.8,-15.9,0,101,0,0,0,2,35,CRITICAL,0
1779805164.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,46,PERFORMANCE,1
1779805164.689,17926,5,1,15,27,7219200.0,339200.0,32.1,-14.4,0,1000,0,0,0,0,18,BUSINESS,2
1779805165.69,17922,9,1,16,27,137360.0,243200.0,29.1,-15.2,0,102,0,0,0,2,35,CRITICAL,0
1779805165.69,17924,13,1,0,13,0.0,4352.0,23.3,-26.3,0,0,0,0,0,2,46,PERFORMANCE,1
1779805165.69,17926,5,1,15,27,6546056.0,448144.0,31.0,-16.2,0,914,0,0,0,0,18,BUSINESS,2
1779805166.689,17922,9,1,16,27,141424.0,243200.0,29.7,-14.2,0,105,1,0,0,2,35,CRITICAL,0
1779805166.689,17924,13,1,0,22,0.0,4608.0,23.3,-26.8,0,0,0,0,0,2,46,PERFORMANCE,1
1779805166.689,17926,5,1,15,27,7219200.0,338944.0,29.9,-18.7,0,1000,0,0,0,0,18,BUSINESS,2
1779805167.688,17922,9,1,15,27,130312.00000000001,243200.0,31.4,-12.6,0,101,2,0,0,2,34,CRITICAL,0
1779805167.688,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805167.688,17926,5,1,15,27,6551952.0,446992.0,30.6,-17.3,0,913,0,0,0,0,17,BUSINESS,2
1779805168.689,17922,9,1,16,27,130584.0,243200.0,31.1,-13.7,0,101,2,0,0,2,34,CRITICAL,0
1779805168.689,17924,14,1,0,22,0.0,4608.0,24.8,-24.6,0,0,0,0,0,2,48,PERFORMANCE,1
1779805168.689,17926,5,1,15,27,7219200.0,345984.0,30.2,-17.9,0,1000,0,0,0,0,17,BUSINESS,2
1779805169.689,17922,9,1,15,27,128832.0,243200.0,29.4,-14.4,0,101,0,0,0,2,34,CRITICAL,0
1779805169.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805169.689,17926,5,1,15,27,6540728.0,451856.0,29.6,-19.0,0,912,0,0,0,0,17,BUSINESS,2
1779805170.689,17922,9,1,16,27,137928.0,243200.0,29.4,-14.0,0,101,0,0,0,2,34,CRITICAL,0
1779805170.689,17924,13,1,21,25,5536.0,8960.0,24.3,-25.7,0,4,0,0,0,2,48,PERFORMANCE,1
1779805170.689,17926,5,1,15,27,7219200.0,345984.0,29.9,-18.6,0,1000,0,0,0,0,17,BUSINESS,2
1779805171.689,17922,9,1,16,27,137776.0,243200.0,28.9,-14.7,0,102,1,0,0,2,34,CRITICAL,0
1779805171.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805171.689,17926,5,1,15,27,6396848.0,445072.0,30.0,-18.6,0,892,0,0,0,0,17,BUSINESS,2
1779805172.689,17922,9,1,16,27,140000.0,243200.0,30.0,-13.4,0,104,0,0,0,2,34,CRITICAL,0
1779805172.689,17924,13,1,0,22,0.0,13056.0,23.1,-27.0,0,0,0,0,0,2,48,PERFORMANCE,1
1779805172.689,17926,5,1,15,27,7219200.0,396432.0,29.4,-19.6,0,1000,0,0,0,0,17,BUSINESS,2
1779805173.689,17922,9,1,16,27,138544.0,243200.0,31.9,-12.6,0,103,0,0,0,2,34,CRITICAL,0
1779805173.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805173.689,17926,5,1,15,27,6425816.0,435216.0,29.6,-19.4,0,897,0,0,0,0,17,BUSINESS,2
1779805174.689,17922,9,1,16,27,144128.0,243200.0,31.8,-12.5,0,106,0,0,0,2,34,CRITICAL,0
1779805174.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805174.689,17926,5,1,15,27,7219200.0,345984.0,29.5,-19.5,0,1000,0,0,0,0,17,BUSINESS,2
1779805175.689,17922,9,1,16,27,142056.0,243200.0,32.1,-12.4,0,102,0,0,0,2,34,CRITICAL,0
1779805175.689,17924,13,1,18,22,7576.0,8320.0,24.0,-26.2,0,4,0,0,0,2,48,PERFORMANCE,1
1779805175.689,17926,5,1,15,27,6412816.0,448784.0,29.3,-19.7,0,896,0,0,0,0,17,BUSINESS,2
1779805176.688,17922,9,1,17,27,147160.0,243200.0,31.9,-12.4,0,101,1,0,0,2,34,CRITICAL,0
1779805176.688,17924,13,1,23,0,1608.0,0.0,0,-99.9,0,1,0,0,0,2,48,PERFORMANCE,1
1779805176.688,17926,5,1,15,27,7219200.0,339200.0,29.2,-20.1,0,1000,0,0,0,0,17,BUSINESS,2
1779805177.689,17922,9,1,16,27,145688.0,243200.0,32.3,-12.4,0,106,2,0,0,2,34,CRITICAL,0
1779805177.689,17924,13,1,20,0,2640.0,0.0,0,-99.9,0,2,0,0,0,2,48,PERFORMANCE,1
1779805177.689,17926,5,1,15,27,6539736.0,445072.0,28.8,-20.6,0,912,0,0,0,0,17,BUSINESS,2
1779805178.689,17922,9,1,16,27,139888.0,243200.0,32.0,-12.4,0,103,1,0,0,2,34,CRITICAL,0
1779805178.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805178.689,17926,5,1,15,27,7219200.0,345984.0,28.8,-20.6,0,1000,0,0,0,0,17,BUSINESS,2
1779805179.689,17922,9,1,16,27,141912.0,243200.0,32.2,-12.5,0,104,1,0,0,2,34,CRITICAL,0
1779805179.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805179.689,17926,5,1,15,27,4540016.0,377232.0,28.7,-20.7,0,645,0,0,0,0,17,BUSINESS,2
1779805180.689,17922,9,1,17,27,146440.0,243200.0,31.9,-12.4,0,104,0,0,0,2,34,CRITICAL,0
1779805180.689,17924,14,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805180.689,17926,5,1,15,27,7219200.0,339200.0,28.9,-20.6,0,1000,0,0,0,0,17,BUSINESS,2
1779805181.69,17922,9,1,17,27,147352.0,243200.0,32.0,-12.4,0,103,2,0,0,2,34,CRITICAL,0
1779805181.69,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805181.69,17926,5,1,15,27,6541128.0,500528.0,28.9,-20.4,0,915,0,0,0,0,17,BUSINESS,2
1779805182.689,17922,9,1,16,27,145208.0,245120.0,31.8,-12.5,0,107,2,0,0,2,34,CRITICAL,0
1779805182.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805182.689,17926,5,1,15,27,7219200.0,345984.0,28.9,-20.6,0,1000,0,0,0,0,17,BUSINESS,2
1779805183.689,17922,9,1,16,27,138240.0,243200.0,32.0,-12.5,0,103,0,0,0,2,34,CRITICAL,0
1779805183.689,17924,13,1,0,25,0.0,4480.0,23.5,-26.6,0,0,0,0,0,2,48,PERFORMANCE,1
1779805183.689,17926,5,1,15,27,6309808.0,430480.0,29.1,-20.3,0,881,0,0,0,0,17,BUSINESS,2
1779805184.689,17922,9,1,16,27,138752.0,243200.0,32.0,-12.5,0,102,1,0,0,2,34,CRITICAL,0
1779805184.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805184.689,17926,5,1,15,27,7219200.0,339200.0,29.0,-20.4,0,1000,0,0,0,0,17,BUSINESS,2
1779805185.689,17922,9,1,16,27,136632.0,238336.0,32.2,-12.4,0,99,1,0,0,2,34,CRITICAL,0
1779805185.689,17924,13,1,0,22,0.0,4608.0,23.2,-26.3,0,0,0,0,0,2,48,PERFORMANCE,1
1779805185.689,17926,5,1,15,27,6403680.0,403384.0,28.5,-20.8,0,892,0,0,0,0,17,BUSINESS,2
1779805186.689,17922,9,1,16,27,135720.0,238336.0,31.9,-12.2,0,99,1,0,0,2,34,CRITICAL,0
1779805186.689,17924,13,1,21,0,1416.0,0.0,0,-99.9,0,1,0,0,0,2,48,PERFORMANCE,1
1779805186.689,17926,5,1,15,27,7219200.0,321408.0,27.7,-21.9,0,1000,0,0,0,0,17,BUSINESS,2
1779805187.689,17922,9,1,16,27,141888.0,235392.0,31.0,-14.1,0,104,6,0,0,2,34,CRITICAL,0
1779805187.689,17924,13,1,0,22,0.0,4608.0,25.1,-24.0,0,0,0,0,0,2,48,PERFORMANCE,1
1779805187.689,17926,5,1,15,27,6045304.0,368776.0,29.1,-20.0,0,847,0,0,0,0,17,BUSINESS,2
1779805188.732,17922,9,1,16,27,157784.0,243200.0,31.1,-13.0,0,120,0,0,0,2,34,CRITICAL,0
1779805188.732,17924,13,1,22,21,1480.0,8704.0,21.8,-27.0,0,1,0,0,0,2,48,PERFORMANCE,1
1779805188.732,17926,5,1,15,27,7219200.0,345984.0,30.8,-17.1,0,1000,0,0,0,0,17,BUSINESS,2
1779805189.689,17922,9,1,15,27,132560.0,243200.0,31.6,-13.5,0,107,0,0,0,2,34,CRITICAL,0
1779805189.689,17924,13,1,19,0,2512.0,0.0,0,-99.9,0,2,0,0,0,2,48,PERFORMANCE,1
1779805189.689,17926,5,1,15,27,6978648.0,401288.0,31.3,-15.9,0,972,0,0,0,0,17,BUSINESS,2
1779805190.689,17922,9,1,16,27,106320.0,243200.0,29.8,-11.9,0,101,0,0,0,2,34,CRITICAL,0
1779805190.689,17924,13,1,0,0,0.0,0.0,0,-99.9,0,0,0,0,0,2,48,PERFORMANCE,1
1779805190.689,17926,5,1,15,27,7219200.0,386688.0,30.2,-17.7,0,1000,0,0,0,0,17,BUSINESS,2
1779805191.69,17922,9,1,15,27,104608.0,243200.0,29.6,-11.7,0,101,0,0,0,2,34,CRITICAL,0
1779805191.69,17924,13,1,19,20,0.0,4224.0,23.6,-26.0,0,0,0,0,0,2,48,PERFORMANCE,1
1779805191.69,17926,5,1,15,27,6275808.0,418832.0,30.1,-17.7,0,877,0,0,0,0,17,BUSINESS,2
1779805192.689,17922,9,1,16,27,105744.0,233472.0,29.4,-11.9,0,98,1,0,0,2,34,CRITICAL,0
1779805192.689,17924,13,1,20,19,437984.0,3720880.0,21.8,-27.0,0,124,0,0,0,2,48,PERFORMANCE,1
1779805192.689,17926,5,1,15,27,7219200.0,352768.0,30.6,-17.3,0,1000,0,0,0,0,17,BUSINESS,2
1779805193.688,17922,9,1,15,27,102424.0,238336.0,29.7,-11.9,0,99,1,0,0,2,34,CRITICAL,0
1779805193.688,17924,13,1,19,22,504280.0,4022504.0,22.9,-26.4,0,139,0,0,0,2,48,PERFORMANCE,1
1779805193.688,17926,5,1,15,27,6927680.0,389768.0,31.1,-16.6,0,963,0,0,0,0,17,BUSINESS,2
1779805194.689,17922,9,1,15,27,102560.0,238336.0,29.5,-11.9,0,99,1,0,0,2,34,CRITICAL,0
1779805194.689,17924,13,1,19,24,448936.0,3751048.0,23.8,-25.6,0,118,1,0,0,2,48,PERFORMANCE,1
1779805194.689,17926,5,1,15,27,7219200.0,339200.0,31.3,-15.7,0,1000,0,0,0,0,17,BUSINESS,2
1779805195.689,17922,9,1,15,27,101864.0,238336.0,30.6,-12.6,0,98,2,0,0,2,34,CRITICAL,0
1779805195.689,17924,13,1,20,23,436400.0,3836384.0,23.8,-25.6,0,115,0,0,0,2,48,PERFORMANCE,1
1779805195.689,17926,5,1,15,27,6328256.0,435472.0,31.4,-15.8,0,885,0,0,0,0,17,BUSINESS,2
1779805196.704,17922,9,1,15,27,105400.0,243200.0,30.8,-12.7,0,102,0,0,0,2,34,CRITICAL,0
1779805196.704,17924,13,1,21,24,469432.0,3600424.0,23.9,-25.4,0,122,3,0,0,2,48,PERFORMANCE,1
1779805196.704,17926,5,1,15,27,7219200.0,345984.0,31.8,-15.6,0,1000,0,0,0,0,17,BUSINESS,2
1779805197.689,17922,9,1,15,27,102392.0,238336.0,29.5,-11.2,0,98,1,0,0,2,34,CRITICAL,0
1779805197.689,17924,14,1,21,23,477248.0,3923176.0,23.4,-25.8,0,135,2,0,0,2,48,PERFORMANCE,1
1779805197.689,17926,5,1,15,27,6897416.0,382992.0,31.2,-16.0,0,958,0,0,0,0,17,BUSINESS,2
1779805198.69,17922,8,1,15,27,96904.0,238336.0,29.4,-11.3,0,98,2,0,0,2,34,CRITICAL,0
1779805198.69,17924,13,1,19,23,446752.0,3620456.0,23.6,-25.7,0,116,1,0,0,2,48,PERFORMANCE,1
1779805198.69,17926,5,1,15,27,7211904.0,339200.0,31.4,-15.9,0,999,0,0,0,0,17,BUSINESS,2
1779805199.689,17922,9,1,15,27,101608.0,243200.0,29.7,-11.2,0,100,0,0,0,2,34,CRITICAL,0
1779805199.689,17924,13,1,21,23,467112.0,3866024.0,23.5,-25.7,0,131,0,0,0,2,48,PERFORMANCE,1
1779805199.689,17926,5,1,15,27,6323368.0,407176.0,31.2,-16.2,0,883,0,0,0,0,17,BUSINESS,2
1779805200.689,17922,9,1,15,27,100600.0,238336.0,29.5,-11.2,0,98,2,0,0,2,34,CRITICAL,0
1779805200.689,17924,13,1,20,23,479296.0,3875208.0,23.7,-25.6,0,130,0,0,0,2,48,PERFORMANCE,1
1779805200.689,17926,5,1,15,27,7219200.0,345984.0,31.6,-16.1,0,1000,0,0,0,0,17,BUSINESS,2
1779805201.689,17922,8,1,15,27,100144.0,243200.0,29.6,-11.2,0,100,0,0,0,2,34,CRITICAL,0
1779805201.689,17924,13,1,20,24,465688.0,3627928.0,23.7,-25.7,0,129,0,0,0,2,48,PERFORMANCE,1
1779805201.689,17926,5,1,15,27,6907224.0,408336.0,31.1,-16.2,0,959,0,0,0,0,17,BUSINESS,2
1779805202.689,17922,8,1,15,27,97680.0,233472.0,29.9,-11.2,0,96,2,0,0,2,34,CRITICAL,0
1779805202.689,17924,13,1,19,24,448272.0,4044616.0,23.9,-25.6,0,124,0,0,0,2,48,PERFORMANCE,1
1779805202.689,17926,5,1,15,27,5609560.0,289920.0,31.8,-16.1,0,790,0,0,0,0,17,BUSINESS,2
